node,pagerank,in_degree,out_degree,betweenness,fraud_count,avg_fraud_prob,is_fraud_node,node_short,risk_label
76a83dce782a402fd48c5057a73eb0929b0b42c9d449d01176d7f103ec6a8837,0.0001490125069699,1,0,0.0,0,0.03563565,0,76a83dce782a,Low
2abbbc0be63cf3749db4554e58013669ac3e0410cb4cb9feb6e88d04b968dad0,0.0001490125069699,1,0,0.0,0,0.0034904396,0,2abbbc0be63c,Low
bb8cb3ff36d180a9dd908da369af1daf889daf59324f5b5c3c9d0dacff190198,0.0001490125069699,1,0,0.0,0,0.14749525,0,bb8cb3ff36d1,Low
e54ee1463a885bf74cba2a7a3bdadcabd970186653b48a1bb917efedc5940f6e,0.0001490125069699,1,0,0.0,0,0.06979983,0,e54ee1463a88,Low
1000dfd702cc8d8d9307cd87fb733fb1b166883ec31ca99157606252f0488662,0.0001490125069699,1,0,0.0,0,0.054249667,0,1000dfd702cc,Low
2b36dad3e506329b92b3ea1f455cbfce971384f8213d2485063d4e17fd347e59,0.0001490125069699,1,0,0.0,0,0.13084686,0,2b36dad3e506,Low
6eb0992a00d1c85792bf6d931e63f25a326cce56cc8769469111d822ed956a66,0.0001490125069699,1,0,0.0,0,0.045046464,0,6eb0992a00d1,Low
615c77bb8a66dad0258ea996b5c9c6fb2f0f3f7c148e934ffc4e4ee66d042247,0.0001490125069699,1,0,0.0,0,0.113669276,0,615c77bb8a66,Low
7a312cb1e5245560c523d830a24f881c7d0e015fa4deebefb10ce7f87511920a,0.0001490125069699,1,0,0.0,0,0.08085378,0,7a312cb1e524,Low
4051e9ed347471702b348e219eefd93251e39fcee606300b67994d376bcd0b37,0.0001490125069699,1,0,0.0,0,0.058127377,0,4051e9ed3474,Low
9d3e574c3aaa26d033451aa1e11529396f418e6d7a2cd449367f06312dfab5e3,0.0001490125069699,1,0,0.0,0,0.017934015,0,9d3e574c3aaa,Low
b0ccc9e529740e5cad80697792251759db01aee5a97208aa91a8f3fd5fa194b2,0.0001490125069699,1,1,0.0,0,0.09779068,0,b0ccc9e52974,Low
9e149ed3d1f9762acb77e493fb76ab339581a350bac445f9e65f0d2e49bf0cef,0.0001490125069699,1,0,0.0,0,0.28077757,0,9e149ed3d1f9,Low
